finished_first_q1,finished_first_q2,dif_seconds_quali_first_second,dif_seconds_quali_second_third,dif_seconds_quali_third_fourth,dif_seconds_qualif_fourth_fifth,isAmericas,isAustralia,isEurope,is_reigning_constructor_champion,is_reigning_driver_champion,driverAge,hadRain,avg_temp,avg_humidity,avg_pressure,avg_wind_speed,constructorPositionPreRace,driverPositionPreRace,is_leader_25_percent_through,is_leader_50_percent_through,finishedFirst
0,0,0.002999999999985903,0.08200000000000784,0.21099999999999852,0.0660000000000025,0,0,1,0.0,0.0,14076,0,84.45,35.61166666666667,1015.5500000000001,8.966666666666667,2.0,4.0,0,0,0
1,0,0.8199999999999932,0.05700000000000216,0.04200000000000159,0.06499999999999773,0,0,1,0.0,0.0,9418,0,60.96666666666667,66.73833333333333,1014.5333333333333,13.016666666666666,4.0,7.0,0,0,0
0,1,0.5369999999999919,0.18999999999999773,0.125,0.0870000000000033,0,0,1,1.0,1.0,9462,1,61.21666666666667,76.03666666666666,1007.7833333333333,13.15,1.0,1.0,1,1,1
0,0,0.01300000000000523,0.054000000000002046,0.30999999999998806,0.017000000000010118,0,0,1,0.0,0.0,10594,0,83.7,50.24666666666667,1021.5333333333333,6.233333333333333,4.0,5.0,1,0,0
0,1,0.07199999999998852,0.007000000000005002,0.20699999999999363,0.2150000000000034,0,0,0,0.0,0.0,10608,1,83.36666666666666,78.37333333333333,1009.25,5.166666666666667,3.0,5.0,1,1,1
1,0,0.5810000000000031,0.03499999999999659,0.049000000000006594,0.10800000000000409,0,0,0,1.0,1.0,9490,1,78.75,57.98166666666666,1016.3833333333333,8.733333333333333,1.0,1.0,1,1,1
1,0,0.4410000000000025,0.08600000000001273,0.06399999999999295,0.05500000000000682,0,0,0,1.0,1.0,9504,0,90.38333333333333,73.72,1010.4,5.95,1.0,1.0,1,1,1
0,1,0.13000000000000966,0.00899999999998613,0.08299999999999841,0.13400000000001455,1,0,0,0.0,0.0,9502,0,85.5,47.593333333333334,1011.1166666666667,12.416666666666666,3.0,6.0,0,0,0
0,0,0.06700000000000728,0.030000000000001137,0.11899999999999977,0.04099999999999682,1,0,0,0.0,0.0,9509,0,76.3,30.86833333333333,1013.9,5.116666666666666,3.0,7.0,0,0,0
1,1,0.29399999999999693,0.3229999999999933,0.043000000000006366,0.08199999999999363,1,0,0,1.0,1.0,9532,0,68.55,60.09166666666667,1018.9166666666666,12.466666666666667,1.0,1.0,1,1,1
1,1,0.04400000000001114,0.333999999999989,0.007999999999995566,0.12700000000000955,1,0,0,0.0,0.0,9530,0,63.15,48.69,1012.95,9.8,3.0,7.0,0,0,0
1,1,0.13900000000001,0.1979999999999933,0.006000000000000227,0.028000000000005798,0,0,0,1.0,1.0,9553,0,80.5,50.385,1014.7666666666668,10.083333333333334,1.0,1.0,1,1,1
0,0,0.22799999999999443,0.07800000000000296,0.02200000000000557,0.030000000000001137,0,0,0,1.0,1.0,9650,0,64.60000000000001,49.32666666666666,1017.5166666666668,5.666666666666667,1.0,1.0,1,1,1
1,1,0.3189999999999884,0.016000000000005343,0.03900000000000148,0.242999999999995,0,0,0,1.0,1.0,9657,0,78.2,51.54666666666666,1012.4333333333334,10.333333333333334,1.0,1.0,0,1,1
0,0,0.27000000000001023,0.08899999999999864,0.04099999999999682,0.12000000000000455,0,1,0,1.0,1.0,9672,0,68.5,48.43333333333334,1021.2666666666668,6.1499999999999995,1.0,1.0,0,0,0
1,1,0.0660000000000025,0.2259999999999991,0.19299999999999784,0.0040000000000048885,0,0,0,1.0,1.0,9686,0,69.46666666666667,55.75333333333333,1016.7166666666667,6.583333333333333,1.0,1.0,1,1,1
1,1,0.32200000000000273,0.16599999999999682,0.016999999999995907,0.10800000000000409,0,0,0,1.0,1.0,9700,0,65.91666666666667,69.14166666666667,1011.5,8.2,1.0,1.0,0,1,1
1,0,0.14100000000000534,0.07299999999999329,0.005000000000009663,0.13399999999998613,1,0,0,1.0,1.0,9714,0,84.21666666666667,56.004999999999995,1016.8166666666666,13.766666666666666,1.0,1.0,1,0,0
1,1,0.07399999999999807,0.017000000000010118,0.13299999999999557,0.26300000000000523,0,0,1,1.0,1.0,9728,0,74.86666666666666,58.296666666666674,1010.7833333333333,5.416666666666667,1.0,1.0,1,1,1
0,0,0.15400000000001057,0.09399999999999409,0.02400000000000091,0.0010000000000047748,0,0,1,0.0,0.0,9719,0,69.91666666666667,70.32666666666667,1018.7833333333333,7.016666666666667,2.0,2.0,1,1,1
0,1,0.0,0.021000000000000796,0.08199999999999363,0.07500000000000284,1,0,0,0.0,0.0,9611,1,60.68333333333334,80.71499999999999,997.5,3.766666666666667,4.0,7.0,1,0,0
0,0,0.020000000000010232,0.2979999999999876,0.0020000000000095497,0.027999999999991587,0,0,1,0.0,0.0,8989,0,73.51666666666667,61.73166666666666,1015.1833333333334,9.633333333333333,3.0,3.0,0,0,0
0,1,0.4040000000000106,0.12199999999999989,0.01099999999999568,0.05200000000000671,0,0,1,1.0,1.0,9770,0,82.61666666666667,40.31333333333333,1006.3833333333333,12.549999999999999,1.0,1.0,1,1,0
0,0,0.17099999999999227,0.04000000000000625,0.17300000000000182,0.033999999999991815,0,0,1,0.0,0.0,9639,1,61.51666666666667,63.03333333333333,1008.65,9.183333333333334,4.0,7.0,0,0,0
